date,website,brand,impressions,clicks,conversions,revenue
8/12/23,healthyfeet.com,Nike,1984,152,17,$867
8/12/23,healthyfeet.com,New Balance,1824,162,10,$300
8/12/23,healthyfeet.com,Adidas,1516,92,9,$162
8/12/23,healthyfeet.com,Asics,1343,75,6,$108
8/12/23,healthyfeet.com,Altra,1340,54,5,$105
8/13/23,healthyfeet.com,Hoka,5147,415,37,"$2,257"
8/13/23,healthyfeet.com,Brooks,4596,378,45,"$1,125"
8/13/23,healthyfeet.com,Saucony,3874,219,20,"$1,000"
8/13/23,healthyfeet.com,On Cloud,3171,368,28,"$1,540"
8/13/23,healthyfeet.com,Nike,2322,197,21,"$1,071"
8/13/23,healthyfeet.com,Reebok,2176,142,8,$400
8/13/23,healthyfeet.com,New Balance,1773,129,7,$210
8/13/23,healthyfeet.com,Adidas,1684,101,8,$176
8/13/23,healthyfeet.com,Altra,1489,106,9,$297
8/13/23,healthyfeet.com,Asics,1466,94,7,$189
8/14/23,healthyfeet.com,Hoka,5344,452,37,"$1,739"
8/14/23,healthyfeet.com,Brooks,4766,452,52,"$1,456"
8/14/23,healthyfeet.com,Saucony,4277,307,33,"$1,551"
8/14/23,healthyfeet.com,On Cloud,3949,407,44,"$2,420"
8/14/23,healthyfeet.com,Nike,2438,140,13,$403
8/14/23,healthyfeet.com,Reebok,2272,123,8,$384
8/14/23,healthyfeet.com,New Balance,1671,137,9,$270
8/14/23,healthyfeet.com,Adidas,1647,106,9,$144
8/14/23,healthyfeet.com,Asics,1557,107,7,$182
8/14/23,healthyfeet.com,Altra,1379,101,8,$232
8/15/23,healthyfeet.com,Hoka,5175,424,32,"$1,760"
8/15/23,healthyfeet.com,Brooks,4774,561,61,"$2,379"
8/15/23,healthyfeet.com,Saucony,3556,256,27,"$1,161"
8/15/23,healthyfeet.com,On Cloud,3509,313,28,"$1,540"
8/15/23,healthyfeet.com,Nike,2264,116,12,$480
8/15/23,healthyfeet.com,Reebok,2135,128,7,$217
8/15/23,healthyfeet.com,Adidas,1933,102,8,$184
8/15/23,healthyfeet.com,New Balance,1797,103,7,$210
8/15/23,healthyfeet.com,Altra,1349,57,5,$100
8/15/23,healthyfeet.com,Asics,1279,88,6,$108
8/16/23,healthyfeet.com,Hoka,4645,397,22,"$1,210"
8/16/23,healthyfeet.com,Saucony,4264,245,27,"$1,161"
8/16/23,healthyfeet.com,Brooks,4094,338,31,$961
8/16/23,healthyfeet.com,On Cloud,3510,373,35,"$1,925"
8/16/23,healthyfeet.com,Reebok,2446,156,12,$384
8/16/23,healthyfeet.com,Nike,2114,136,15,$855
8/16/23,healthyfeet.com,Adidas,1707,108,7,$252
8/16/23,healthyfeet.com,New Balance,1630,137,10,$300
8/16/23,healthyfeet.com,Asics,1525,101,7,$245
8/16/23,healthyfeet.com,Altra,1322,55,4,$84
8/17/23,healthyfeet.com,Hoka,4920,409,27,"$1,323"
8/17/23,healthyfeet.com,Saucony,4210,417,39,"$1,716"
8/17/23,healthyfeet.com,On Cloud,3814,402,31,"$1,705"
8/17/23,healthyfeet.com,Brooks,3682,409,38,"$1,026"
8/17/23,healthyfeet.com,Reebok,2182,105,8,$392
8/17/23,healthyfeet.com,New Balance,1969,130,10,$300
8/17/23,healthyfeet.com,Adidas,1924,122,10,$180
8/17/23,healthyfeet.com,Nike,1685,98,11,$407
8/17/23,healthyfeet.com,Asics,1528,100,8,$160
8/17/23,healthyfeet.com,Altra,1308,104,9,$243
8/18/23,healthyfeet.com,Hoka,5546,591,34,"$2,074"
8/18/23,healthyfeet.com,Brooks,4290,399,41,$943
8/18/23,healthyfeet.com,Saucony,4047,397,43,"$1,763"
8/18/23,healthyfeet.com,On Cloud,3602,359,31,"$1,705"
8/18/23,healthyfeet.com,Reebok,2389,166,11,$484
8/18/23,healthyfeet.com,Nike,1926,132,14,$798
8/18/23,healthyfeet.com,Adidas,1746,145,10,$450
8/18/23,healthyfeet.com,Asics,1557,79,6,$156
8/18/23,healthyfeet.com,New Balance,1530,131,8,$240
8/18/23,healthyfeet.com,Altra,1383,69,6,$162
8/19/23,healthyfeet.com,On Cloud,4532,542,53,"$2,915"
8/19/23,healthyfeet.com,Saucony,4376,277,27,"$1,242"
8/19/23,healthyfeet.com,Hoka,4095,405,23,"$1,242"
8/19/23,healthyfeet.com,Brooks,3773,345,36,$828
8/19/23,healthyfeet.com,Nike,2351,196,22,$704
8/19/23,healthyfeet.com,Reebok,2164,138,11,$429
8/19/23,healthyfeet.com,Adidas,1588,91,8,$256
8/19/23,healthyfeet.com,New Balance,1538,117,9,$270
8/19/23,healthyfeet.com,Altra,1326,99,9,$234
8/19/23,healthyfeet.com,Asics,1225,64,4,$80
8/20/23,healthyfeet.com,Hoka,4880,507,34,"$2,448"
8/20/23,healthyfeet.com,On Cloud,4623,429,32,"$1,760"
8/20/23,healthyfeet.com,Brooks,4284,392,43,$903
8/20/23,healthyfeet.com,Saucony,4213,370,35,"$1,680"
8/20/23,healthyfeet.com,Reebok,2359,141,8,$216
8/20/23,healthyfeet.com,Nike,2270,118,13,$403
8/20/23,healthyfeet.com,New Balance,1729,134,7,$210
8/20/23,healthyfeet.com,Adidas,1508,110,8,$280
8/20/23,healthyfeet.com,Asics,1447,92,7,$154
8/20/23,healthyfeet.com,Altra,1412,62,6,$120
8/21/23,healthyfeet.com,Hoka,4647,529,29,"$1,740"
8/21/23,healthyfeet.com,Brooks,4607,418,48,"$1,584"
8/21/23,healthyfeet.com,On Cloud,4525,395,38,"$2,090"
8/21/23,healthyfeet.com,Saucony,4129,351,37,"$1,665"
8/21/23,healthyfeet.com,Reebok,2203,120,8,$248
8/21/23,healthyfeet.com,Nike,1880,113,11,$550
8/21/23,healthyfeet.com,Adidas,1659,95,8,$200
8/21/23,healthyfeet.com,New Balance,1597,141,11,$330
8/21/23,healthyfeet.com,Altra,1462,78,7,$154
8/21/23,healthyfeet.com,Asics,1348,85,5,$120
8/22/23,healthyfeet.com,Hoka,4474,404,37,"$2,368"
8/22/23,healthyfeet.com,Saucony,4115,207,22,"$1,012"
8/22/23,healthyfeet.com,On Cloud,4085,425,36,"$1,980"
8/22/23,healthyfeet.com,Brooks,3539,301,35,"$1,225"
8/22/23,healthyfeet.com,Reebok,2205,111,8,$368
8/22/23,healthyfeet.com,Adidas,1933,170,11,$352
8/22/23,healthyfeet.com,Nike,1702,147,16,$672
8/22/23,healthyfeet.com,New Balance,1645,115,8,$240
8/22/23,healthyfeet.com,Asics,1476,81,6,$210
8/22/23,healthyfeet.com,Altra,1357,107,9,$189
8/23/23,healthyfeet.com,Hoka,4720,402,23,"$1,357"
8/23/23,healthyfeet.com,On Cloud,4697,453,46,"$2,530"
8/23/23,healthyfeet.com,Brooks,4672,534,58,"$1,392"
8/23/23,healthyfeet.com,Saucony,4403,275,27,"$1,323"
8/23/23,healthyfeet.com,Reebok,2021,129,10,$300
8/23/23,healthyfeet.com,Adidas,1890,134,11,$418
8/23/23,healthyfeet.com,Nike,1758,139,15,$840
8/23/23,healthyfeet.com,New Balance,1607,123,10,$300
8/23/23,healthyfeet.com,Asics,1597,102,8,$240
8/23/23,healthyfeet.com,Altra,1358,64,5,$155
8/24/23,healthyfeet.com,Hoka,5189,491,33,"$1,815"
8/24/23,healthyfeet.com,Brooks,4563,426,40,$800
8/24/23,healthyfeet.com,On Cloud,4333,471,43,"$2,365"
8/24/23,healthyfeet.com,Saucony,4325,409,41,"$1,845"
8/24/23,healthyfeet.com,Reebok,2352,138,9,$324
8/24/23,healthyfeet.com,Nike,2284,151,15,$645
8/24/23,healthyfeet.com,Adidas,1658,125,9,$189
8/24/23,healthyfeet.com,New Balance,1590,111,8,$240
8/24/23,healthyfeet.com,Asics,1520,62,4,$88
8/24/23,healthyfeet.com,Altra,1277,66,5,$150
8/25/23,healthyfeet.com,Hoka,5368,589,33,"$2,112"
8/25/23,healthyfeet.com,Brooks,4535,473,55,"$2,090"
8/25/23,healthyfeet.com,Saucony,4432,301,32,"$1,568"
8/25/23,healthyfeet.com,On Cloud,3860,278,23,"$1,265"
8/25/23,healthyfeet.com,Reebok,2467,111,8,$400
8/25/23,healthyfeet.com,Nike,2166,187,18,$594
8/25/23,healthyfeet.com,Adidas,1980,116,9,$234
8/25/23,healthyfeet.com,New Balance,1677,150,9,$270
8/25/23,healthyfeet.com,Altra,1478,102,9,$189
8/25/23,healthyfeet.com,Asics,1240,79,5,$160
8/26/23,healthyfeet.com,Brooks,4707,451,49,"$1,225"
8/26/23,healthyfeet.com,Hoka,4550,384,22,"$1,320"
8/26/23,healthyfeet.com,Saucony,4005,291,27,"$1,107"
8/26/23,healthyfeet.com,On Cloud,3961,351,35,"$1,925"
8/26/23,healthyfeet.com,Nike,2425,157,18,$810
8/26/23,healthyfeet.com,Reebok,2231,135,7,$196
8/26/23,healthyfeet.com,New Balance,1913,152,10,$300
8/26/23,healthyfeet.com,Adidas,1582,106,8,$128
8/26/23,healthyfeet.com,Asics,1429,69,5,$155
8/26/23,healthyfeet.com,Altra,1244,85,7,$175
8/27/23,healthyfeet.com,Hoka,5066,602,33,"$2,409"
8/27/23,healthyfeet.com,Saucony,4224,418,44,"$1,804"
8/27/23,healthyfeet.com,On Cloud,3921,301,23,"$1,265"
8/27/23,healthyfeet.com,Brooks,3569,311,34,$918
8/27/23,healthyfeet.com,Nike,2458,146,16,$832
8/27/23,healthyfeet.com,Reebok,2183,140,8,$352
8/27/23,healthyfeet.com,Adidas,1762,92,6,$252
8/27/23,healthyfeet.com,New Balance,1693,149,10,$300
8/27/23,healthyfeet.com,Asics,1444,88,8,$232
8/27/23,healthyfeet.com,Altra,1276,65,5,$155
8/28/23,healthyfeet.com,Hoka,4744,508,29,"$1,566"
8/28/23,healthyfeet.com,Brooks,4607,385,37,"$1,110"
8/28/23,healthyfeet.com,Saucony,3980,296,29,"$1,392"
8/28/23,healthyfeet.com,On Cloud,3245,277,30,"$1,650"
8/28/23,healthyfeet.com,Reebok,2455,149,9,$225
8/28/23,healthyfeet.com,Nike,2047,106,11,$341
8/28/23,healthyfeet.com,Adidas,1880,116,11,$462
8/28/23,healthyfeet.com,New Balance,1841,123,10,$300
8/28/23,healthyfeet.com,Asics,1382,69,4,$104
8/28/23,healthyfeet.com,Altra,1280,75,6,$132
8/29/23,healthyfeet.com,Hoka,5359,443,32,"$1,792"
8/29/23,healthyfeet.com,Saucony,4299,375,41,"$1,681"
8/29/23,healthyfeet.com,On Cloud,3796,345,29,"$1,595"
8/29/23,healthyfeet.com,Brooks,3742,310,33,"$1,320"
8/29/23,healthyfeet.com,Reebok,2180,145,10,$440
8/29/23,healthyfeet.com,Nike,1902,138,14,$532
8/29/23,healthyfeet.com,Adidas,1690,103,9,$387
8/29/23,healthyfeet.com,New Balance,1579,102,6,$180
8/29/23,healthyfeet.com,Asics,1457,61,4,$92
8/29/23,healthyfeet.com,Altra,1413,89,8,$176
8/30/23,healthyfeet.com,Hoka,5229,478,35,"$2,625"
8/30/23,healthyfeet.com,Brooks,4519,427,47,"$1,551"
8/30/23,healthyfeet.com,Saucony,4355,411,41,"$2,050"
8/30/23,healthyfeet.com,On Cloud,3999,415,40,"$2,200"
8/30/23,healthyfeet.com,Nike,2433,189,21,"$1,239"
8/30/23,healthyfeet.com,Reebok,2375,121,8,$216
8/30/23,healthyfeet.com,Adidas,1814,101,9,$180
8/30/23,healthyfeet.com,New Balance,1580,117,10,$300
8/30/23,healthyfeet.com,Asics,1499,99,7,$140
8/30/23,healthyfeet.com,Altra,1432,91,7,$224
8/31/23,healthyfeet.com,Hoka,5298,603,54,"$3,564"
8/31/23,healthyfeet.com,Brooks,4281,466,53,"$1,431"
8/31/23,healthyfeet.com,Saucony,4150,285,29,"$1,218"
8/31/23,healthyfeet.com,On Cloud,3369,295,28,"$1,540"
8/31/23,healthyfeet.com,Reebok,2268,112,9,$432
8/31/23,healthyfeet.com,Nike,1734,118,13,$585
8/31/23,healthyfeet.com,Adidas,1697,142,10,$160
8/31/23,healthyfeet.com,New Balance,1542,103,7,$210
8/31/23,healthyfeet.com,Asics,1443,87,7,$231
8/31/23,healthyfeet.com,Altra,1340,86,7,$217
