date,webpage,brand,impressions,clicks,revenue,rev / conv
8/9/23,runnation.com,On Cloud,10649,716,"$2,280",$60
8/9/23,runnation.com,Hoka,10408,884,"$3,588",$69
8/9/23,runnation.com,Asics,4361,180,$175,$35
8/9/23,runnation.com,New Balance,4259,265,$525,$35
8/9/23,runnation.com,Brooks,3830,395,"$1,040",$40
8/9/23,runnation.com,Nike,3758,289,$600,$30
8/9/23,runnation.com,Saucony,3352,288,$900,$45
8/9/23,runnation.com,Adidas,3295,210,$616,$44
8/9/23,runnation.com,Altra,2821,160,$360,$40
8/9/23,runnation.com,Mizuno,982,45,$100,$50
8/9/23,runnation.com,Under Armour,272,14,$20,$20
8/10/23,runnation.com,On Cloud,11610,1239,"$6,060",$60
8/10/23,runnation.com,Hoka,10753,623,"$3,432",$66
8/10/23,runnation.com,New Balance,5886,509,$735,$35
8/10/23,runnation.com,Saucony,4182,367,"$1,170",$45
8/10/23,runnation.com,Asics,4083,171,$315,$35
8/10/23,runnation.com,Brooks,4015,331,$920,$40
8/10/23,runnation.com,Nike,3756,300,$720,$30
8/10/23,runnation.com,Adidas,3498,213,$585,$45
8/10/23,runnation.com,Altra,2705,184,$400,$40
8/10/23,runnation.com,Mizuno,933,82,$200,$50
8/10/23,runnation.com,Under Armour,297,16,$20,$20
8/11/23,runnation.com,On Cloud,11662,1082,"$5,700",$60
8/11/23,runnation.com,Hoka,10818,580,"$3,195",$71
8/11/23,runnation.com,Saucony,4674,456,"$1,350",$45
8/11/23,runnation.com,New Balance,4151,369,$455,$35
8/11/23,runnation.com,Asics,3824,259,$455,$35
8/11/23,runnation.com,Brooks,3557,392,"$1,240",$40
8/11/23,runnation.com,Nike,3378,184,$360,$30
8/11/23,runnation.com,Adidas,2909,261,$645,$43
8/11/23,runnation.com,Altra,2732,186,$440,$40
8/11/23,runnation.com,Mizuno,1088,60,$200,$50
8/11/23,runnation.com,Under Armour,214,10,$20,$20
8/12/23,runnation.com,On Cloud,11765,804,"$3,720",$60
8/12/23,runnation.com,Hoka,11284,627,"$3,692",$71
8/12/23,runnation.com,New Balance,5677,383,$805,$35
8/12/23,runnation.com,Asics,4363,253,$455,$35
8/12/23,runnation.com,Brooks,4101,412,"$1,200",$40
8/12/23,runnation.com,Saucony,3898,253,$945,$45
8/12/23,runnation.com,Nike,3693,192,$420,$30
8/12/23,runnation.com,Altra,2979,183,$360,$40
8/12/23,runnation.com,Adidas,2675,237,$420,$42
8/12/23,runnation.com,Mizuno,852,44,$100,$50
8/12/23,runnation.com,Under Armour,223,17,$20,$20
8/13/23,runnation.com,On Cloud,12748,1170,"$5,100",$60
8/13/23,runnation.com,Hoka,11687,789,"$2,623",$61
8/13/23,runnation.com,New Balance,4856,381,$770,$35
8/13/23,runnation.com,Asics,4330,179,$245,$35
8/13/23,runnation.com,Saucony,4197,269,$855,$45
8/13/23,runnation.com,Nike,3936,336,$660,$30
8/13/23,runnation.com,Brooks,3522,391,"$1,120",$40
8/13/23,runnation.com,Adidas,3278,227,$630,$45
8/13/23,runnation.com,Altra,2645,189,$320,$40
8/13/23,runnation.com,Mizuno,935,64,$200,$50
8/13/23,runnation.com,Under Armour,239,12,$20,$20
8/14/23,runnation.com,On Cloud,12986,1344,"$6,300",$60
8/14/23,runnation.com,Hoka,10427,808,"$3,024",$63
8/14/23,runnation.com,New Balance,5364,307,$385,$35
8/14/23,runnation.com,Asics,4279,194,$175,$35
8/14/23,runnation.com,Nike,4046,222,$420,$30
8/14/23,runnation.com,Brooks,3789,420,"$1,480",$40
8/14/23,runnation.com,Saucony,3419,236,$810,$45
8/14/23,runnation.com,Adidas,3401,246,$559,$43
8/14/23,runnation.com,Altra,2877,131,$240,$40
8/14/23,runnation.com,Mizuno,1147,95,$300,$50
8/14/23,runnation.com,Under Armour,289,12,$20,$20
8/15/23,runnation.com,On Cloud,11795,781,"$4,080",$60
8/15/23,runnation.com,Hoka,11349,755,"$3,900",$60
8/15/23,runnation.com,New Balance,5988,359,$455,$35
8/15/23,runnation.com,Asics,4212,249,$420,$35
8/15/23,runnation.com,Brooks,3747,347,"$1,040",$40
8/15/23,runnation.com,Nike,3704,198,$390,$30
8/15/23,runnation.com,Saucony,3625,347,$990,$45
8/15/23,runnation.com,Altra,2689,143,$240,$40
8/15/23,runnation.com,Adidas,2577,168,$369,$41
8/15/23,runnation.com,Mizuno,957,56,$150,$50
8/15/23,runnation.com,Under Armour,259,20,$20,$20
8/16/23,runnation.com,On Cloud,12515,1278,"$5,880",$60
8/16/23,runnation.com,Hoka,12465,1098,"$4,416",$69
8/16/23,runnation.com,New Balance,5105,282,$385,$35
8/16/23,runnation.com,Saucony,4887,322,$945,$45
8/16/23,runnation.com,Asics,4556,251,$350,$35
8/16/23,runnation.com,Brooks,3829,426,"$1,480",$40
8/16/23,runnation.com,Adidas,3251,228,$616,$44
8/16/23,runnation.com,Nike,3235,209,$450,$30
8/16/23,runnation.com,Altra,2522,167,$320,$40
8/16/23,runnation.com,Mizuno,903,81,$200,$50
8/16/23,runnation.com,Under Armour,257,19,$20,$20
8/17/23,runnation.com,On Cloud,12785,1259,"$4,200",$60
8/17/23,runnation.com,Hoka,11668,629,"$3,640",$70
8/17/23,runnation.com,New Balance,5666,446,$700,$35
8/17/23,runnation.com,Brooks,4427,462,"$1,120",$40
8/17/23,runnation.com,Saucony,4244,307,"$1,035",$45
8/17/23,runnation.com,Asics,4052,198,$315,$35
8/17/23,runnation.com,Nike,3974,292,$630,$30
8/17/23,runnation.com,Adidas,3204,216,$616,$44
8/17/23,runnation.com,Altra,2504,106,$280,$40
8/17/23,runnation.com,Mizuno,843,50,$100,$50
8/17/23,runnation.com,Under Armour,290,16,$20,$20
8/18/23,runnation.com,Hoka,11837,914,"$4,453",$61
8/18/23,runnation.com,On Cloud,10773,834,"$4,020",$60
8/18/23,runnation.com,New Balance,5615,452,$875,$35
8/18/23,runnation.com,Saucony,4855,260,$855,$45
8/18/23,runnation.com,Asics,4567,229,$350,$35
8/18/23,runnation.com,Nike,4000,262,$540,$30
8/18/23,runnation.com,Brooks,3215,320,$840,$40
8/18/23,runnation.com,Altra,2935,151,$280,$40
8/18/23,runnation.com,Adidas,2588,223,$495,$45
8/18/23,runnation.com,Mizuno,1153,66,$150,$50
8/18/23,runnation.com,Under Armour,277,16,$20,$20
8/19/23,runnation.com,Hoka,12074,860,"$4,464",$62
8/19/23,runnation.com,On Cloud,10580,719,"$2,580",$60
8/19/23,runnation.com,New Balance,6394,336,$665,$35
8/19/23,runnation.com,Saucony,4521,284,"$1,035",$45
8/19/23,runnation.com,Asics,4320,222,$280,$35
8/19/23,runnation.com,Brooks,3658,412,"$1,160",$40
8/19/23,runnation.com,Nike,3284,237,$510,$30
8/19/23,runnation.com,Altra,2990,140,$280,$40
8/19/23,runnation.com,Adidas,2813,225,$520,$40
8/19/23,runnation.com,Mizuno,988,45,$150,$50
8/19/23,runnation.com,Under Armour,215,13,$20,$20
8/20/23,runnation.com,Hoka,13190,1078,"$4,087",$67
8/20/23,runnation.com,On Cloud,9853,946,"$4,860",$60
8/20/23,runnation.com,New Balance,5482,385,$770,$35
8/20/23,runnation.com,Asics,4288,175,$315,$35
8/20/23,runnation.com,Saucony,4019,257,$855,$45
8/20/23,runnation.com,Brooks,3920,432,"$1,560",$40
8/20/23,runnation.com,Nike,3678,232,$540,$30
8/20/23,runnation.com,Adidas,3480,276,$680,$40
8/20/23,runnation.com,Altra,2645,111,$200,$40
8/20/23,runnation.com,Mizuno,1125,62,$200,$50
8/20/23,runnation.com,Under Armour,271,19,$20,$20
8/21/23,runnation.com,Hoka,12614,1038,"$5,400",$75
8/21/23,runnation.com,On Cloud,10704,1108,"$3,900",$60
8/21/23,runnation.com,Saucony,4593,271,$855,$45
8/21/23,runnation.com,New Balance,4473,261,$560,$35
8/21/23,runnation.com,Asics,4284,249,$315,$35
8/21/23,runnation.com,Brooks,4227,389,"$1,080",$40
8/21/23,runnation.com,Nike,3970,343,$780,$30
8/21/23,runnation.com,Altra,2984,193,$440,$40
8/21/23,runnation.com,Adidas,2816,209,$451,$41
8/21/23,runnation.com,Mizuno,831,71,$150,$50
8/21/23,runnation.com,Under Armour,290,23,$20,$20
8/22/23,runnation.com,On Cloud,11657,933,"$4,080",$60
8/22/23,runnation.com,Hoka,10951,884,"$4,473",$71
8/22/23,runnation.com,New Balance,5417,272,$455,$35
8/22/23,runnation.com,Asics,4541,193,$315,$35
8/22/23,runnation.com,Nike,3934,241,$540,$30
8/22/23,runnation.com,Saucony,3690,295,"$1,035",$45
8/22/23,runnation.com,Adidas,3055,254,$528,$44
8/22/23,runnation.com,Brooks,3008,348,"$1,040",$40
8/22/23,runnation.com,Altra,2936,180,$320,$40
8/22/23,runnation.com,Mizuno,1136,95,$250,$50
8/22/23,runnation.com,Under Armour,283,20,$20,$20
8/23/23,runnation.com,Hoka,10908,743,"$4,104",$72
8/23/23,runnation.com,On Cloud,10307,776,"$2,580",$60
8/23/23,runnation.com,Saucony,4513,269,$945,$45
8/23/23,runnation.com,New Balance,4400,305,$525,$35
8/23/23,runnation.com,Asics,3800,205,$350,$35
8/23/23,runnation.com,Nike,3647,270,$570,$30
8/23/23,runnation.com,Brooks,3325,371,"$1,040",$40
8/23/23,runnation.com,Altra,2996,227,$480,$40
8/23/23,runnation.com,Adidas,2712,147,$294,$42
8/23/23,runnation.com,Mizuno,1062,92,$200,$50
8/23/23,runnation.com,Under Armour,234,18,$20,$20
8/24/23,runnation.com,On Cloud,12320,1074,"$5,820",$60
8/24/23,runnation.com,Hoka,10208,574,"$2,146",$74
8/24/23,runnation.com,New Balance,6456,544,$630,$35
8/24/23,runnation.com,Asics,3915,214,$315,$35
8/24/23,runnation.com,Saucony,3731,245,$810,$45
8/24/23,runnation.com,Brooks,3611,304,$760,$40
8/24/23,runnation.com,Nike,3347,195,$390,$30
8/24/23,runnation.com,Adidas,3005,212,$560,$40
8/24/23,runnation.com,Altra,2975,154,$280,$40
8/24/23,runnation.com,Mizuno,890,36,$100,$50
8/24/23,runnation.com,Under Armour,233,17,$20,$20
8/25/23,runnation.com,On Cloud,12448,841,"$3,720",$60
8/25/23,runnation.com,Hoka,10031,627,"$3,195",$71
8/25/23,runnation.com,Saucony,4847,429,"$1,215",$45
8/25/23,runnation.com,New Balance,4257,232,$490,$35
8/25/23,runnation.com,Asics,4100,234,$280,$35
8/25/23,runnation.com,Nike,3983,322,$780,$30
8/25/23,runnation.com,Brooks,3284,363,"$1,040",$40
8/25/23,runnation.com,Altra,2982,154,$280,$40
8/25/23,runnation.com,Adidas,2508,139,$360,$45
8/25/23,runnation.com,Mizuno,901,53,$150,$50
8/25/23,runnation.com,Under Armour,241,18,$20,$20
8/26/23,runnation.com,Hoka,11383,926,"$5,538",$71
8/26/23,runnation.com,On Cloud,10881,656,"$3,180",$60
8/26/23,runnation.com,New Balance,4879,385,$700,$35
8/26/23,runnation.com,Saucony,4743,385,"$1,305",$45
8/26/23,runnation.com,Asics,3938,212,$280,$35
8/26/23,runnation.com,Nike,3589,192,$450,$30
8/26/23,runnation.com,Brooks,3290,300,$960,$40
8/26/23,runnation.com,Altra,2735,158,$360,$40
8/26/23,runnation.com,Adidas,2646,220,$484,$44
8/26/23,runnation.com,Mizuno,1031,90,$200,$50
8/26/23,runnation.com,Under Armour,235,14,$20,$20
8/27/23,runnation.com,On Cloud,12853,1174,"$5,400",$60
8/27/23,runnation.com,Hoka,10352,806,"$4,200",$75
8/27/23,runnation.com,New Balance,5970,401,$840,$35
8/27/23,runnation.com,Brooks,4058,378,"$1,040",$40
8/27/23,runnation.com,Saucony,3965,215,$675,$45
8/27/23,runnation.com,Asics,3895,253,$280,$35
8/27/23,runnation.com,Adidas,3467,176,$400,$40
8/27/23,runnation.com,Nike,3386,182,$450,$30
8/27/23,runnation.com,Altra,2754,203,$400,$40
8/27/23,runnation.com,Mizuno,972,50,$150,$50
8/27/23,runnation.com,Under Armour,270,14,$20,$20
8/28/23,runnation.com,Hoka,12731,812,"$4,896",$72
8/28/23,runnation.com,On Cloud,11957,1093,"$3,840",$60
8/28/23,runnation.com,New Balance,5242,344,$525,$35
8/28/23,runnation.com,Nike,4118,282,$660,$30
8/28/23,runnation.com,Asics,4109,219,$210,$35
8/28/23,runnation.com,Saucony,3789,245,$810,$45
8/28/23,runnation.com,Brooks,3600,299,$960,$40
8/28/23,runnation.com,Adidas,3371,237,$688,$43
8/28/23,runnation.com,Altra,2740,112,$280,$40
8/28/23,runnation.com,Mizuno,1096,97,$300,$50
8/28/23,runnation.com,Under Armour,259,16,$20,$20
8/29/23,runnation.com,On Cloud,12544,1369,"$5,760",$60
8/29/23,runnation.com,Hoka,10508,664,"$3,136",$64
8/29/23,runnation.com,New Balance,4704,417,$840,$35
8/29/23,runnation.com,Asics,4176,271,$245,$35
8/29/23,runnation.com,Brooks,4074,337,$920,$40
8/29/23,runnation.com,Saucony,3883,215,$675,$45
8/29/23,runnation.com,Nike,3356,221,$510,$30
8/29/23,runnation.com,Adidas,3283,193,$410,$41
8/29/23,runnation.com,Altra,2766,141,$280,$40
8/29/23,runnation.com,Mizuno,1002,50,$150,$50
8/29/23,runnation.com,Under Armour,281,16,$20,$20
8/30/23,runnation.com,On Cloud,11595,832,"$3,360",$60
8/30/23,runnation.com,Hoka,11239,631,"$3,431",$73
8/30/23,runnation.com,New Balance,6178,498,$875,$35
8/30/23,runnation.com,Saucony,4903,411,"$1,260",$45
8/30/23,runnation.com,Asics,4444,195,$210,$35
8/30/23,runnation.com,Nike,4027,308,$630,$30
8/30/23,runnation.com,Brooks,3429,325,"$1,000",$40
8/30/23,runnation.com,Adidas,3386,247,$697,$41
8/30/23,runnation.com,Altra,2776,208,$400,$40
8/30/23,runnation.com,Mizuno,912,77,$150,$50
8/30/23,runnation.com,Under Armour,262,19,$20,$20
8/31/23,runnation.com,Hoka,13167,942,"$6,075",$75
8/31/23,runnation.com,On Cloud,10773,1174,"$6,060",$60
8/31/23,runnation.com,Saucony,4926,389,"$1,215",$45
8/31/23,runnation.com,New Balance,4607,268,$455,$35
8/31/23,runnation.com,Asics,4586,232,$385,$35
8/31/23,runnation.com,Brooks,3788,442,"$1,120",$40
8/31/23,runnation.com,Adidas,3314,274,$600,$40
8/31/23,runnation.com,Nike,3264,182,$390,$30
8/31/23,runnation.com,Altra,2893,139,$240,$40
8/31/23,runnation.com,Mizuno,819,39,$100,$50
8/31/23,runnation.com,Under Armour,268,12,$20,$20
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
,,,,,,#DIV/0!
